id,labels
2856,4.12E+02
2857,6.05E+02
2858,1.06E+02
2859,-1.00E+00
2860,-1.00E+00
2861,8.55E+02
2862,6.01E+02
2863,7.38E+02
2864,6.25E+02
2865,1.81E+02
2866,2.03E+02
2867,6.25E+02
2868,4.07E+02
2869,1.17E+03
2870,2.31E+02
2871,1.15E+02
2872,9.02E+02
2873,7.35E+02
2874,2.28E+02
2875,3.10E+02
2876,1.58E+02
2877,1.14E+03
2878,4.82E+02
2879,-1.00E+00
2880,-1.00E+00
2881,5.77E+02
2882,-1.00E+00
2883,5.74E+02
2884,4.05E+02
2885,6.25E+02
2886,5.58E+02
2887,1.02E+03
2888,9.44E+02
2889,1.18E+03
2890,9.44E+02
2891,4.90E+02
2892,7.60E+02
2893,7.98E+02
2894,9.30E+01
2895,4.84E+02
2896,4.35E+02
2897,-1.00E+00
2898,1.03E+03
2899,5.32E+02
2900,9.16E+02
2901,3.27E+02
2902,6.41E+02
2903,-1.00E+00
2904,5.30E+02
2905,3.83E+02
2906,4.17E+02
2907,8.94E+02
2908,5.11E+02
2909,1.01E+03
2910,-1.00E+00
2911,1.79E+02
2912,5.77E+02
2913,1.19E+03
2914,9.00E+00
2915,5.13E+02
2916,4.52E+02
2917,6.01E+02
2918,-1.00E+00
2919,9.00E+00
2920,2.07E+02
2921,5.98E+02
2922,1.10E+02
2923,6.90E+02
2924,1.16E+03
2925,6.91E+02
2926,9.92E+02
2927,1.09E+03
2928,6.66E+02
2929,-1.00E+00
2930,6.25E+02
2931,8.24E+02
2932,8.73E+02
2933,6.96E+02
2934,1.20E+03
2935,4.80E+02
2936,-1.00E+00
2937,8.64E+02
2938,4.95E+02
2939,1.49E+02
2940,7.35E+02
2941,-1.00E+00
2942,-1.00E+00
2943,4.79E+02
2944,2.63E+02
2945,8.60E+02
2946,1.19E+03
2947,6.20E+01
2948,4.78E+02
2949,2.20E+02
2950,1.09E+03
2951,4.78E+02
2952,3.77E+02
2953,6.00E+01
2954,1.01E+03
2955,-1.00E+00
2956,1.14E+03
2957,5.43E+02
2958,-1.00E+00
2959,3.36E+02
2960,-1.00E+00
2961,6.96E+02
2962,7.91E+02
2963,-1.00E+00
2964,9.28E+02
2965,9.63E+02
2966,1.10E+03
2967,6.25E+02
2968,3.52E+02
2969,1.10E+03
2970,1.52E+02
2971,5.41E+02
2972,1.11E+02
2973,3.58E+02
2974,1.10E+03
2975,1.40E+02
2976,1.21E+03
2977,1.05E+03
2978,5.63E+02
2979,1.17E+03
2980,7.06E+02
2981,9.08E+02
2982,2.60E+01
2983,3.63E+02
2984,-1.00E+00
2985,9.00E+00
2986,6.97E+02
2987,-1.00E+00
2988,5.47E+02
2989,-1.00E+00
2990,-1.00E+00
2991,1.00E+01
2992,1.31E+02
2993,1.30E+01
2994,-1.00E+00
2995,6.40E+01
2996,4.87E+02
2997,-1.00E+00
2998,-1.00E+00
2999,7.40E+02
3000,5.66E+02
3001,3.85E+02
3002,3.13E+02
3003,6.18E+02
3004,1.10E+01
3005,2.26E+02
3006,2.46E+02
3007,1.07E+03
3008,1.21E+03
3009,1.10E+03
3010,-1.00E+00
3011,1.11E+03
3012,5.05E+02
3013,1.02E+03
3014,6.07E+02
3015,2.52E+02
3016,4.99E+02
3017,-1.00E+00
3018,8.80E+01
3019,1.78E+02
3020,5.21E+02
3021,1.17E+03
3022,3.52E+02
3023,-1.00E+00
3024,3.68E+02
3025,8.27E+02
3026,8.00E+00
3027,1.17E+03
3028,5.31E+02
3029,9.62E+02
3030,6.89E+02
3031,2.12E+02
3032,8.20E+02
3033,5.51E+02
3034,5.20E+02
3035,8.27E+02
3036,5.01E+02
3037,1.03E+03
3038,2.80E+02
3039,-1.00E+00
3040,4.18E+02
3041,9.01E+02
3042,1.01E+03
3043,-1.00E+00
3044,1.32E+02
3045,1.09E+03
3046,5.51E+02
3047,5.69E+02
3048,2.48E+02
3049,1.40E+01
3050,-1.00E+00
3051,8.10E+02
3052,1.01E+03
3053,-1.00E+00
3054,1.03E+03
3055,6.43E+02
3056,-1.00E+00
3057,1.13E+03
3058,-1.00E+00
3059,1.61E+02
3060,3.40E+01
3061,2.55E+02
3062,2.63E+02
3063,5.25E+02
3064,-1.00E+00
3065,2.73E+02
3066,-1.00E+00
3067,5.21E+02
3068,-1.00E+00
3069,-1.00E+00
3070,-1.00E+00
3071,8.68E+02
3072,9.35E+02
3073,-1.00E+00
3074,6.47E+02
3075,5.07E+02
3076,9.13E+02
3077,9.49E+02
3078,-1.00E+00
3079,1.25E+02
3080,1.15E+03
3081,7.94E+02
3082,4.72E+02
3083,9.87E+02
3084,1.10E+03
3085,6.25E+02
3086,8.36E+02
3087,3.17E+02
3088,3.50E+01
3089,-1.00E+00
3090,6.11E+02
3091,6.02E+02
3092,-1.00E+00
3093,6.18E+02
3094,6.87E+02
3095,1.19E+03
3096,2.86E+02
3097,3.93E+02
3098,3.10E+02
3099,2.45E+02
3100,5.34E+02
3101,2.12E+02
3102,-1.00E+00
3103,4.28E+02
3104,1.17E+03
3105,6.53E+02
3106,2.25E+02
3107,6.61E+02
3108,8.20E+02
3109,9.77E+02
3110,1.07E+03
3111,1.15E+03
3112,6.87E+02
3113,5.42E+02
3114,1.12E+03
3115,-1.00E+00
3116,5.88E+02
3117,7.44E+02
3118,4.80E+01
3119,4.90E+02
3120,8.59E+02
3121,5.39E+02
3122,1.05E+03
3123,1.18E+03
3124,1.69E+02
3125,1.09E+03
3126,8.42E+02
3127,1.17E+03
3128,-1.00E+00
3129,3.07E+02
3130,6.06E+02
3131,-1.00E+00
3132,9.40E+01
3133,5.98E+02
3134,4.23E+02
3135,1.18E+03
3136,4.57E+02
3137,6.24E+02
3138,4.10E+02
3139,6.39E+02
3140,6.06E+02
3141,5.25E+02
3142,7.51E+02
3143,1.03E+03
3144,1.06E+03
3145,3.86E+02
3146,1.03E+03
3147,1.04E+03
3148,7.60E+01
3149,1.02E+03
3150,6.86E+02
3151,7.36E+02
3152,3.16E+02
3153,2.21E+02
3154,1.16E+03
3155,8.89E+02
3156,3.89E+02
3157,-1.00E+00
3158,7.25E+02
3159,4.42E+02
3160,7.01E+02
3161,6.94E+02
3162,2.73E+02
3163,6.57E+02
3164,6.58E+02
3165,1.17E+03
3166,-1.00E+00
3167,1.59E+02
3168,6.51E+02
3169,8.69E+02
3170,1.04E+03
3171,1.17E+03
3172,5.47E+02
3173,6.66E+02
3174,7.28E+02
3175,3.02E+02
3176,9.00E+02
3177,3.59E+02
3178,6.60E+01
3179,1.04E+03
3180,6.07E+02
3181,5.10E+02
3182,-1.00E+00
3183,1.26E+02
3184,1.16E+03
3185,-1.00E+00
3186,5.06E+02
3187,1.15E+02
3188,2.04E+02
3189,1.21E+03
3190,4.89E+02
3191,1.16E+03
3192,1.16E+03
3193,9.80E+02
3194,-1.00E+00
3195,7.68E+02
3196,-1.00E+00
3197,1.13E+03
3198,1.20E+03
3199,2.90E+02
3200,7.58E+02
3201,5.17E+02
3202,4.49E+02
3203,5.25E+02
3204,-1.00E+00
3205,7.73E+02
3206,4.75E+02
3207,1.12E+03
3208,9.50E+01
3209,1.17E+03
3210,-1.00E+00
3211,5.58E+02
3212,5.01E+02
3213,-1.00E+00
3214,-1.00E+00
3215,6.62E+02
3216,-1.00E+00
3217,8.67E+02
3218,-1.00E+00
3219,-1.00E+00
3220,8.38E+02
3221,4.06E+02
3222,7.70E+01
3223,1.01E+03
3224,3.81E+02
3225,-1.00E+00
3226,-1.00E+00
3227,-1.00E+00
3228,1.21E+03
3229,4.90E+01
3230,1.16E+03
3231,5.94E+02
3232,5.29E+02
3233,9.15E+02
3234,1.18E+03
3235,6.30E+02
3236,2.63E+02
3237,9.77E+02
3238,6.37E+02
3239,5.40E+02
3240,1.06E+03
3241,6.20E+01
3242,8.82E+02
3243,7.41E+02
3244,3.67E+02
3245,1.92E+02
3246,3.45E+02
3247,8.15E+02
3248,3.87E+02
3249,7.39E+02
3250,6.14E+02
3251,1.03E+03
3252,1.55E+02
3253,1.16E+03
3254,1.09E+03
3255,9.00E+00
3256,3.58E+02
3257,-1.00E+00
3258,2.06E+02
3259,7.08E+02
3260,1.09E+03
3261,9.43E+02
3262,1.04E+03
3263,4.07E+02
3264,7.43E+02
3265,1.04E+02
3266,-1.00E+00
3267,4.07E+02
3268,2.40E+02
3269,1.19E+03
3270,7.19E+02
3271,1.99E+02
3272,5.29E+02
3273,3.40E+01
3274,1.17E+03
3275,2.79E+02
3276,9.80E+01
3277,1.21E+03
3278,2.16E+02
3279,2.10E+02
3280,2.80E+02
3281,6.80E+02
3282,1.85E+02
3283,4.26E+02
3284,-1.00E+00
3285,6.35E+02
3286,9.90E+01
3287,9.28E+02
3288,9.21E+02
3289,3.59E+02
3290,1.04E+03
3291,9.30E+02
3292,9.53E+02
3293,5.44E+02
3294,-1.00E+00
3295,1.15E+03
3296,4.69E+02
3297,7.98E+02
3298,-1.00E+00
3299,5.20E+02
3300,1.00E+03
3301,1.06E+03
3302,-1.00E+00
3303,3.60E+02
3304,1.48E+02
3305,1.01E+03
3306,1.20E+03
3307,-1.00E+00
3308,1.70E+01
3309,4.70E+01
3310,5.11E+02
3311,5.47E+02
3312,3.79E+02
3313,1.16E+03
3314,6.00E+01
3315,9.51E+02
3316,3.09E+02
3317,-1.00E+00
3318,7.72E+02
3319,6.24E+02
3320,8.46E+02
3321,1.13E+03
3322,-1.00E+00
3323,8.96E+02
3324,5.43E+02
3325,8.92E+02
3326,7.15E+02
3327,2.64E+02
3328,-1.00E+00
3329,1.15E+03
3330,-1.00E+00
3331,6.63E+02
3332,1.16E+03
3333,2.92E+02
3334,5.40E+01
3335,1.12E+03
3336,8.18E+02
3337,1.39E+02
3338,-1.00E+00
3339,9.91E+02
3340,8.45E+02
3341,1.18E+03
3342,5.52E+02
3343,5.21E+02
3344,9.28E+02
3345,1.06E+03
3346,7.04E+02
3347,2.91E+02
3348,5.74E+02
3349,8.41E+02
3350,1.08E+02
3351,-1.00E+00
3352,5.40E+01
3353,1.15E+03
3354,1.16E+03
3355,6.63E+02
3356,9.94E+02
3357,1.46E+02
3358,1.14E+03
3359,9.16E+02
3360,3.73E+02
3361,-1.00E+00
3362,-1.00E+00
3363,-1.00E+00
3364,2.13E+02
3365,5.04E+02
3366,-1.00E+00
3367,1.17E+03
3368,1.33E+02
3369,3.85E+02
3370,-1.00E+00
3371,1.58E+02
3372,4.32E+02
3373,8.21E+02
3374,5.96E+02
3375,2.47E+02
3376,4.67E+02
3377,3.15E+02
3378,1.38E+02
3379,7.04E+02
3380,1.13E+03
3381,1.06E+03
3382,-1.00E+00
3383,2.69E+02
3384,5.02E+02
3385,9.78E+02
3386,5.33E+02
3387,-1.00E+00
3388,8.78E+02
3389,1.20E+03
3390,7.56E+02
3391,2.12E+02
3392,4.65E+02
3393,7.44E+02
3394,1.11E+03
3395,2.67E+02
3396,3.43E+02
3397,2.86E+02
3398,6.56E+02
3399,8.81E+02
3400,6.06E+02
3401,8.41E+02
3402,6.27E+02
3403,-1.00E+00
3404,5.12E+02
3405,-1.00E+00
3406,1.13E+03
3407,5.33E+02
3408,8.56E+02
3409,5.10E+02
3410,5.07E+02
3411,4.90E+02
3412,8.70E+02
3413,1.09E+03
3414,1.10E+03
3415,1.14E+03
3416,1.09E+02
3417,2.38E+02
3418,8.84E+02
3419,1.63E+02
3420,6.90E+01
3421,4.36E+02
3422,4.24E+02
3423,7.18E+02
3424,9.91E+02
3425,3.62E+02
3426,7.69E+02
3427,4.83E+02
3428,-1.00E+00
3429,1.30E+01
3430,4.41E+02
3431,6.25E+02
3432,6.70E+02
3433,8.30E+02
3434,8.41E+02
3435,6.88E+02
3436,7.62E+02
3437,4.80E+02
3438,1.16E+03
3439,4.04E+02
3440,-1.00E+00
3441,1.30E+02
3442,6.88E+02
3443,1.03E+03
3444,1.06E+03
3445,-1.00E+00
3446,6.25E+02
3447,7.14E+02
3448,-1.00E+00
3449,-1.00E+00
3450,8.08E+02
3451,4.71E+02
3452,-1.00E+00
3453,7.33E+02
3454,-1.00E+00
3455,2.77E+02
3456,1.65E+02
3457,5.96E+02
3458,1.03E+03
3459,3.57E+02
3460,3.97E+02
3461,6.93E+02
3462,2.80E+02
3463,9.55E+02
3464,2.29E+02
3465,-1.00E+00
3466,-1.00E+00
3467,1.10E+03
3468,1.13E+03
3469,3.64E+02
3470,9.04E+02
3471,-1.00E+00
3472,-1.00E+00
3473,7.24E+02
3474,5.86E+02
3475,1.17E+03
3476,-1.00E+00
3477,2.44E+02
3478,9.97E+02
3479,5.89E+02
3480,6.68E+02
3481,7.31E+02
3482,2.60E+02
3483,2.80E+02
3484,5.16E+02
3485,6.90E+02
3486,4.26E+02
3487,9.00E+00
3488,3.58E+02
3489,4.98E+02
3490,5.50E+01
3491,1.01E+03
3492,1.21E+03
3493,7.94E+02
3494,1.11E+03
3495,9.87E+02
3496,4.06E+02
3497,4.13E+02
3498,6.01E+02
3499,9.78E+02
3500,5.00E+00
3501,5.59E+02
3502,1.18E+03
3503,4.41E+02
3504,-1.00E+00
3505,-1.00E+00
3506,1.88E+02
3507,8.73E+02
3508,9.85E+02
3509,-1.00E+00
3510,3.80E+02
3511,4.89E+02
3512,6.50E+02
3513,5.96E+02
3514,7.13E+02
3515,2.04E+02
3516,4.63E+02
3517,2.69E+02
3518,6.20E+01
3519,1.19E+03
3520,1.20E+03
3521,9.95E+02
3522,6.86E+02
3523,-1.00E+00
3524,-1.00E+00
3525,7.97E+02
3526,-1.00E+00
3527,1.62E+02
3528,5.66E+02
3529,-1.00E+00
3530,4.67E+02
3531,7.31E+02
3532,4.00E+02
3533,1.09E+03
3534,1.59E+02
3535,3.23E+02
3536,7.27E+02
3537,4.91E+02
3538,3.63E+02
3539,8.91E+02
3540,5.61E+02
3541,1.10E+03
3542,7.41E+02
3543,7.92E+02
3544,1.11E+03
3545,-1.00E+00
3546,1.00E+03
3547,1.02E+03
3548,5.92E+02
3549,1.15E+03
3550,1.00E+02
3551,1.34E+02
3552,1.18E+02
3553,7.35E+02
3554,-1.00E+00
3555,7.43E+02
3556,8.95E+02
3557,6.50E+01
3558,5.71E+02
3559,9.79E+02
3560,1.13E+03
3561,9.64E+02
3562,3.17E+02
3563,5.60E+02
3564,1.11E+03
3565,1.29E+02
3566,9.40E+02
3567,4.05E+02
3568,-1.00E+00
3569,1.03E+03
3570,-1.00E+00
3571,7.08E+02
3572,1.17E+03
3573,8.77E+02
3574,6.60E+02
3575,1.02E+03
3576,6.29E+02
3577,-1.00E+00
3578,6.25E+02
3579,7.84E+02
3580,1.45E+02
3581,7.54E+02
3582,5.02E+02
3583,1.17E+03
3584,6.20E+02
3585,8.41E+02
3586,1.18E+02
3587,4.55E+02
3588,1.58E+02
3589,1.06E+03
3590,3.55E+02
3591,1.17E+03
3592,3.47E+02
3593,8.03E+02
3594,4.67E+02
3595,4.03E+02
3596,7.97E+02
3597,9.63E+02
3598,-1.00E+00
3599,1.13E+02
3600,7.09E+02
3601,5.42E+02
3602,7.45E+02
3603,4.39E+02
3604,2.67E+02
3605,1.21E+03
3606,1.14E+03
3607,7.11E+02
3608,-1.00E+00
3609,-1.00E+00
3610,1.10E+03
3611,6.43E+02
3612,8.41E+02
3613,-1.00E+00
3614,3.63E+02
3615,3.39E+02
3616,6.25E+02
3617,1.17E+03
3618,8.68E+02
3619,5.43E+02
3620,-1.00E+00
3621,1.02E+03
3622,3.72E+02
3623,1.17E+03
3624,-1.00E+00
3625,4.45E+02
3626,7.88E+02
3627,3.63E+02
3628,3.24E+02
3629,8.77E+02
3630,1.11E+03
3631,1.82E+02
3632,7.93E+02
3633,-1.00E+00
3634,2.28E+02
3635,5.05E+02
3636,3.74E+02
3637,-1.00E+00
3638,9.89E+02
3639,1.19E+03
3640,4.91E+02
3641,1.90E+02
3642,2.66E+02
3643,1.17E+03
3644,-1.00E+00
3645,7.43E+02
3646,4.65E+02
3647,5.87E+02
3648,8.50E+01
3649,3.40E+02
3650,1.04E+03
3651,4.36E+02
3652,-1.00E+00
3653,9.31E+02
3654,1.11E+03
3655,8.90E+02
3656,9.29E+02
3657,6.43E+02
3658,1.40E+02
3659,1.16E+03
3660,9.41E+02
3661,2.05E+02
3662,9.90E+01
3663,3.72E+02
3664,8.63E+02
3665,8.45E+02
3666,1.29E+02
3667,4.65E+02
3668,4.46E+02
3669,-1.00E+00
3670,3.81E+02
3671,7.95E+02
3672,1.15E+03
3673,3.06E+02
3674,1.16E+03
3675,1.04E+03
3676,7.71E+02
3677,4.66E+02
3678,-1.00E+00
3679,1.16E+02
3680,6.98E+02
3681,1.18E+03
3682,2.03E+02
3683,2.08E+02
3684,-1.00E+00
3685,-1.00E+00
3686,1.12E+03
3687,9.54E+02
3688,-1.00E+00
3689,1.02E+03
3690,7.44E+02
3691,5.12E+02
3692,8.72E+02
3693,5.00E+00
3694,1.07E+02
3695,3.86E+02
3696,3.80E+01
3697,6.89E+02
3698,8.10E+02
3699,1.92E+02
3700,-1.00E+00
3701,9.67E+02
3702,5.21E+02
3703,4.00E+00
3704,-1.00E+00
3705,1.11E+03
3706,4.04E+02
3707,6.24E+02
3708,4.00E+02
3709,2.23E+02
3710,5.63E+02
3711,8.97E+02
3712,2.10E+01
3713,9.31E+02
3714,2.28E+02
3715,-1.00E+00
3716,5.09E+02
3717,-1.00E+00
3718,5.70E+01
3719,7.32E+02
3720,7.93E+02
3721,4.80E+01
3722,1.09E+03
3723,6.36E+02
3724,1.20E+03
3725,-1.00E+00
3726,4.30E+01
3727,1.04E+03
3728,1.04E+03
3729,3.87E+02
3730,1.15E+03
3731,8.14E+02
3732,5.07E+02
3733,3.91E+02
3734,1.02E+03
3735,5.14E+02
3736,2.06E+02
3737,6.40E+01
3738,2.68E+02
3739,9.91E+02
3740,1.08E+03
3741,4.46E+02
3742,4.01E+02
3743,8.52E+02
3744,7.69E+02
3745,9.36E+02
3746,1.01E+03
3747,1.19E+03
3748,5.24E+02
3749,1.07E+03
3750,1.07E+03
3751,1.60E+01
3752,1.07E+03
3753,5.68E+02
3754,7.72E+02
3755,1.19E+03
3756,5.63E+02
3757,1.07E+03
3758,1.17E+03
3759,8.29E+02
3760,1.06E+03
3761,5.46E+02
3762,7.70E+01
3763,5.96E+02
3764,-1.00E+00
3765,-1.00E+00
3766,5.80E+01
3767,6.20E+02
3768,1.01E+03
3769,3.30E+01
3770,4.00E+02
3771,9.85E+02
3772,9.47E+02
3773,7.76E+02
3774,3.93E+02
3775,6.82E+02
3776,3.86E+02
3777,-1.00E+00
3778,1.20E+03
3779,6.25E+02
3780,1.00E+03
3781,-1.00E+00
3782,6.18E+02
3783,6.54E+02
3784,9.77E+02
3785,-1.00E+00
3786,-1.00E+00
3787,9.20E+01
3788,7.35E+02
3789,-1.00E+00
3790,3.79E+02
3791,-1.00E+00
3792,1.13E+02
3793,6.86E+02
3794,3.10E+02
3795,2.33E+02
3796,6.84E+02
3797,2.99E+02
3798,8.68E+02
3799,5.63E+02
3800,7.90E+01
3801,2.13E+02
3802,4.12E+02
3803,9.31E+02
3804,3.15E+02
3805,1.94E+02
3806,4.07E+02
3807,1.20E+03
3808,2.80E+01
3809,9.17E+02
3810,6.33E+02
3811,-1.00E+00
3812,7.58E+02
3813,-1.00E+00
3814,6.80E+01
3815,7.64E+02
3816,1.09E+03
3817,-1.00E+00
3818,4.06E+02
3819,3.09E+02
3820,6.48E+02
3821,-1.00E+00
3822,6.65E+02
3823,6.86E+02
3824,1.17E+03
3825,1.06E+02
3826,5.25E+02
3827,-1.00E+00
3828,5.91E+02
3829,7.34E+02
3830,1.17E+03
3831,1.50E+01
3832,-1.00E+00
3833,1.72E+02
3834,-1.00E+00
3835,1.16E+03
3836,9.87E+02
3837,8.91E+02
3838,1.04E+03
3839,5.42E+02
3840,6.36E+02
3841,4.72E+02
3842,1.04E+03
3843,2.60E+02
3844,1.17E+03
3845,1.16E+03
3846,6.44E+02
3847,1.21E+03
3848,1.15E+02
3849,2.56E+02
3850,2.45E+02
3851,5.05E+02
3852,1.89E+02
3853,8.65E+02
3854,4.04E+02
3855,4.86E+02
3856,7.61E+02
3857,3.73E+02
3858,6.45E+02
3859,-1.00E+00
3860,1.09E+03
3861,1.50E+02
3862,2.39E+02
3863,4.18E+02
3864,-1.00E+00
3865,8.70E+02
3866,-1.00E+00
3867,3.52E+02
3868,2.60E+01
3869,-1.00E+00
3870,4.68E+02
3871,8.78E+02
3872,-1.00E+00
3873,-1.00E+00
3874,5.76E+02
3875,4.65E+02
3876,9.77E+02
3877,1.02E+03
3878,-1.00E+00
3879,1.03E+03
3880,8.48E+02
3881,1.03E+03
3882,-1.00E+00
3883,5.04E+02
3884,-1.00E+00
3885,3.17E+02
3886,9.02E+02
3887,1.17E+03
3888,9.63E+02
3889,4.18E+02
3890,1.09E+03
3891,1.03E+03
3892,1.18E+03
3893,5.63E+02
3894,4.46E+02
3895,8.50E+02
3896,1.17E+03
3897,6.02E+02
3898,2.73E+02
3899,-1.00E+00
3900,6.90E+01
3901,-1.00E+00
3902,3.90E+02
3903,4.46E+02
3904,1.20E+03
3905,-1.00E+00
3906,3.28E+02
3907,1.12E+03
3908,1.46E+02
3909,-1.00E+00
3910,4.30E+02
3911,7.00E+01
3912,-1.00E+00
3913,4.96E+02
3914,-1.00E+00
3915,7.11E+02
3916,6.50E+01
3917,1.16E+03
3918,1.15E+02
3919,6.18E+02
3920,7.91E+02
3921,-1.00E+00
3922,1.30E+01
3923,5.60E+02
3924,6.92E+02
3925,7.43E+02
3926,7.60E+02
3927,9.75E+02
3928,6.25E+02
3929,8.80E+02
3930,8.48E+02
3931,9.00E+01
3932,6.58E+02
3933,3.75E+02
3934,9.39E+02
3935,4.44E+02
3936,1.16E+03
3937,6.67E+02
3938,9.79E+02
3939,1.08E+03
3940,-1.00E+00
3941,4.15E+02
3942,6.61E+02
3943,1.25E+02
3944,5.54E+02
3945,-1.00E+00
3946,8.46E+02
3947,-1.00E+00
3948,5.84E+02
3949,6.33E+02
3950,3.18E+02
3951,1.16E+03
3952,4.04E+02
3953,8.67E+02
3954,-1.00E+00
3955,1.17E+03
3956,8.82E+02
3957,4.34E+02
3958,-1.00E+00
3959,-1.00E+00
3960,8.00E+01
3961,6.25E+02
3962,1.15E+03
3963,1.16E+03
3964,5.62E+02
3965,6.93E+02
3966,1.56E+02
3967,6.74E+02
3968,2.67E+02
3969,-1.00E+00
3970,8.07E+02
3971,1.88E+02
3972,7.35E+02
3973,7.43E+02
3974,-1.00E+00
3975,3.10E+02
3976,1.04E+03
3977,9.47E+02
3978,1.17E+03
3979,3.22E+02
3980,8.78E+02
3981,1.50E+02
3982,1.06E+03
3983,2.24E+02
3984,-1.00E+00
3985,3.27E+02
3986,-1.00E+00
3987,1.78E+02
3988,1.08E+03
3989,2.80E+02
3990,1.06E+03
3991,7.41E+02
3992,-1.00E+00
3993,1.08E+03
3994,6.59E+02
3995,9.80E+01
3996,7.20E+01
3997,1.09E+03
3998,5.69E+02
3999,7.16E+02
4000,-1.00E+00
4001,1.01E+03
4002,7.72E+02
4003,1.06E+02
4004,6.76E+02
4005,7.02E+02
4006,5.46E+02
4007,2.62E+02
4008,5.07E+02
4009,1.14E+02
4010,3.23E+02
4011,7.72E+02
4012,-1.00E+00
4013,-1.00E+00
4014,1.20E+03
4015,1.20E+03
4016,2.08E+02
4017,-1.00E+00
4018,-1.00E+00
4019,1.02E+03
4020,3.00E+00
4021,-1.00E+00
4022,8.62E+02
4023,2.05E+02
4024,1.27E+02
4025,1.16E+03
4026,-1.00E+00
4027,-1.00E+00
4028,1.21E+02
4029,8.78E+02
4030,5.60E+02
4031,1.00E+02
4032,1.11E+02
4033,5.62E+02
4034,9.81E+02
4035,6.00E+00
4036,6.16E+02
4037,6.90E+01
4038,3.28E+02
4039,4.98E+02
4040,5.25E+02
4041,1.51E+02
4042,5.44E+02
4043,-1.00E+00
4044,-1.00E+00
4045,6.44E+02
4046,-1.00E+00
4047,3.61E+02
4048,9.15E+02
4049,-1.00E+00
4050,5.50E+02
4051,1.21E+03
4052,1.05E+03
4053,1.18E+03
4054,1.04E+02
4055,6.88E+02
4056,8.94E+02
4057,2.03E+02
4058,1.01E+03
4059,-1.00E+00
4060,8.46E+02
4061,4.75E+02
4062,4.60E+01
4063,9.54E+02
4064,6.25E+02
4065,-1.00E+00
4066,3.87E+02
4067,1.13E+03
4068,1.20E+03
4069,5.63E+02
4070,1.38E+02
4071,7.78E+02
4072,1.00E+03
4073,-1.00E+00
4074,2.32E+02
4075,-1.00E+00
4076,4.72E+02
4077,5.04E+02
4078,5.59E+02
4079,1.08E+03
4080,9.22E+02
4081,-1.00E+00
4082,-1.00E+00
4083,4.14E+02
4084,1.17E+03
4085,-1.00E+00
4086,2.38E+02
4087,1.19E+03
4088,6.25E+02
4089,5.31E+02
4090,9.03E+02
4091,8.81E+02
4092,7.59E+02
4093,4.71E+02
4094,7.08E+02
4095,7.46E+02
4096,9.28E+02
4097,1.03E+03
4098,3.03E+02
4099,2.83E+02
4100,6.25E+02
4101,2.08E+02
4102,3.09E+02
4103,1.77E+02
4104,3.70E+02
4105,8.74E+02
4106,6.25E+02
4107,6.83E+02
4108,5.00E+01
4109,7.54E+02
4110,7.30E+01
4111,1.52E+02
4112,-1.00E+00
4113,7.39E+02
4114,1.77E+02
4115,4.54E+02
4116,2.85E+02
4117,1.50E+02
4118,7.61E+02
4119,1.94E+02
4120,-1.00E+00
4121,6.19E+02
4122,2.50E+02
4123,6.90E+01
4124,3.23E+02
4125,6.00E+01
4126,1.49E+02
4127,4.88E+02
4128,8.46E+02
4129,6.62E+02
4130,4.76E+02
4131,1.19E+03
4132,6.95E+02
4133,-1.00E+00
4134,2.80E+02
4135,3.35E+02
4136,1.20E+03
4137,1.17E+03
4138,2.66E+02
4139,9.96E+02
4140,8.49E+02
4141,4.44E+02
4142,7.41E+02
4143,8.92E+02
4144,1.85E+02
4145,1.21E+03
4146,9.23E+02
4147,9.80E+02
4148,1.92E+02
4149,8.72E+02
4150,4.48E+02
4151,-1.00E+00
4152,7.79E+02
4153,7.37E+02
4154,1.01E+03
4155,3.89E+02
4156,9.53E+02
4157,5.45E+02
4158,1.17E+03
4159,1.63E+02
4160,6.65E+02
4161,2.88E+02
4162,-1.00E+00
4163,-1.00E+00
4164,9.80E+02
4165,7.10E+01
4166,3.31E+02
4167,-1.00E+00
4168,1.23E+02
4169,7.16E+02
4170,1.00E+03
4171,5.33E+02
4172,5.52E+02
4173,5.36E+02
4174,3.95E+02
4175,1.07E+03
4176,8.23E+02
4177,9.61E+02
4178,8.31E+02
4179,5.62E+02
4180,4.80E+01
4181,1.18E+03
4182,5.74E+02
4183,7.36E+02
4184,6.20E+02
4185,-1.00E+00
4186,8.10E+02
4187,5.94E+02
4188,2.15E+02
4189,4.64E+02
4190,1.40E+01
4191,8.20E+02
4192,5.87E+02
4193,-1.00E+00
4194,9.70E+01
4195,7.10E+01
4196,8.11E+02
4197,4.00E+02
4198,1.11E+03
4199,5.00E+00
4200,7.18E+02
4201,1.01E+03
4202,9.87E+02
4203,1.18E+03
4204,5.10E+02
4205,-1.00E+00
4206,3.27E+02
4207,8.30E+01
4208,1.19E+03
4209,6.23E+02
4210,-1.00E+00
4211,6.40E+01
4212,4.59E+02
4213,-1.00E+00
4214,2.83E+02
4215,8.00E+00
4216,1.50E+01
4217,1.04E+03
4218,-1.00E+00
4219,1.33E+02
4220,8.36E+02
4221,1.19E+03
4222,1.03E+03
4223,1.29E+02
4224,4.49E+02
4225,1.17E+03
4226,1.21E+03
4227,7.20E+01
4228,6.86E+02
4229,5.28E+02
4230,4.17E+02
4231,1.07E+03
4232,-1.00E+00
4233,5.36E+02
4234,-1.00E+00
